,species_pair,year,spearmans,lid_count,p_value
278,ACTITIS MACULARIUS-LEIOTHLYPIS CELATA,2017,0.8660254037844387,3,0.3333333333333332
279,ACTITIS MACULARIUS-LEIOTHLYPIS PEREGRINA,2021,,5,
280,ACTITIS MACULARIUS-LEIOTHLYPIS PEREGRINA,2015,0.7745966692414834,4,0.22540333075851657
281,ACTITIS MACULARIUS-LEIOTHLYPIS PEREGRINA,2016,0.3402069087198859,10,0.3361152180074624
282,ACTITIS MACULARIUS-LEIOTHLYPIS PEREGRINA,2017,0.2060408459230336,7,0.6575913729723586
283,ACTITIS MACULARIUS-LEIOTHLYPIS PEREGRINA,2023,-0.2282177322938192,10,0.5259726132332054
284,ACTITIS MACULARIUS-LEIOTHLYPIS PEREGRINA,2020,,3,
285,ACTITIS MACULARIUS-LOXIA LEUCOPTERA,2021,,3,
286,ACTITIS MACULARIUS-LOXIA LEUCOPTERA,2016,-0.5000000000000001,3,0.6666666666666667
287,ACTITIS MACULARIUS-LOXIA LEUCOPTERA,2023,,4,
288,ACTITIS MACULARIUS-MARECA AMERICANA,2017,0.5735393346764044,5,0.3120363567395924
289,ACTITIS MACULARIUS-MELOSPIZA GEORGIANA,2021,,3,
290,ACTITIS MACULARIUS-MELOSPIZA GEORGIANA,2015,0.8660254037844387,3,0.3333333333333332
291,ACTITIS MACULARIUS-MELOSPIZA GEORGIANA,2016,0.13847069389535568,10,0.7028367788136733
292,ACTITIS MACULARIUS-MELOSPIZA GEORGIANA,2017,0.1346537293478313,12,0.6765071260446596
293,ACTITIS MACULARIUS-MELOSPIZA GEORGIANA,2023,0.0,3,1.0
294,ACTITIS MACULARIUS-MELOSPIZA GEORGIANA,2020,,3,
295,ACTITIS MACULARIUS-MELOSPIZA LINCOLNII,2018,,3,
296,ACTITIS MACULARIUS-MELOSPIZA LINCOLNII,2021,,6,
297,ACTITIS MACULARIUS-MELOSPIZA LINCOLNII,2016,0.02096125975895151,19,0.9321231016904872
298,ACTITIS MACULARIUS-MELOSPIZA LINCOLNII,2017,0.5246751059443627,11,0.09751201994189274
299,ACTITIS MACULARIUS-MELOSPIZA LINCOLNII,2023,-0.5291502622129182,7,0.22197603995914852
300,ACTITIS MACULARIUS-MELOSPIZA LINCOLNII,2019,,3,
301,ACTITIS MACULARIUS-MELOSPIZA LINCOLNII,2020,,3,
302,ACTITIS MACULARIUS-MELOSPIZA MELODIA,2016,0.5786375623578447,7,0.17350023581604285
303,ACTITIS MACULARIUS-MELOSPIZA MELODIA,2017,0.5443310539518174,4,0.45566894604818264
304,ACTITIS MACULARIUS-MELOSPIZA MELODIA,2019,-0.7071067811865475,5,0.18169011381620925
305,ACTITIS MACULARIUS-MOLOTHRUS ATER,2016,-0.5000000000000001,3,0.6666666666666667
306,ACTITIS MACULARIUS-PARKESIA NOVEBORACENSIS,2017,0.8660254037844387,3,0.3333333333333332
307,ACTITIS MACULARIUS-PARKESIA NOVEBORACENSIS,2016,,4,
308,ACTITIS MACULARIUS-PASSERCULUS SANDWICHENSIS,2016,-0.28867513459481287,5,0.6376180914006018
309,ACTITIS MACULARIUS-PASSERELLA ILIACA,2016,0.0,4,1.0
310,ACTITIS MACULARIUS-PERISOREUS CANADENSIS,2021,,3,
311,ACTITIS MACULARIUS-PERISOREUS CANADENSIS,2016,0.2539824040477708,14,0.38091534137284444
312,ACTITIS MACULARIUS-PERISOREUS CANADENSIS,2015,-0.8660254037844387,3,0.3333333333333332
313,ACTITIS MACULARIUS-PERISOREUS CANADENSIS,2017,0.7453559924999299,5,0.14822014621212784
314,ACTITIS MACULARIUS-PERISOREUS CANADENSIS,2023,0.2721655269759087,4,0.7278344730240913
315,ACTITIS MACULARIUS-PERISOREUS CANADENSIS,2020,,3,
316,ACTITIS MACULARIUS-PHEUCTICUS LUDOVICIANUS,2022,-0.5000000000000001,3,0.6666666666666667
317,ACTITIS MACULARIUS-PHEUCTICUS LUDOVICIANUS,2015,0.8660254037844387,3,0.3333333333333332
318,ACTITIS MACULARIUS-PHEUCTICUS LUDOVICIANUS,2016,0.2961744388795462,5,0.6284870813264671
319,ACTITIS MACULARIUS-PHEUCTICUS LUDOVICIANUS,2017,-0.3333333333333334,4,0.6666666666666666
320,ACTITIS MACULARIUS-PHEUCTICUS LUDOVICIANUS,2019,-0.2721655269759087,4,0.7278344730240913
321,ACTITIS MACULARIUS-PICA HUDSONIA,2016,-0.8660254037844387,3,0.3333333333333332
322,ACTITIS MACULARIUS-PICA HUDSONIA,2023,,3,
323,ACTITIS MACULARIUS-PIRANGA LUDOVICIANA,2016,0.3333333333333334,4,0.6666666666666666
324,ACTITIS MACULARIUS-PIRANGA LUDOVICIANA,2017,0.5000000000000001,3,0.6666666666666667
325,ACTITIS MACULARIUS-PODICEPS GRISEGENA,2016,0.36273812505500586,5,0.5484857653455565
326,ACTITIS MACULARIUS-PODICEPS GRISEGENA,2017,-0.23570226039551587,4,0.7642977396044842
327,ACTITIS MACULARIUS-PODILYMBUS PODICEPS,2016,,5,
328,ACTITIS MACULARIUS-POECILE ATRICAPILLUS,2016,0.79611324338708,7,0.032193175522514286
329,ACTITIS MACULARIUS-POECILE ATRICAPILLUS,2023,0.0,5,1.0
330,ACTITIS MACULARIUS-POECILE HUDSONICUS,2016,0.0,3,1.0
331,ACTITIS MACULARIUS-PORZANA CAROLINA,2016,0.2038948607041483,13,0.5040357685285841
332,ACTITIS MACULARIUS-PORZANA CAROLINA,2017,0.32025630761017426,7,0.48376289371953346
333,ACTITIS MACULARIUS-SEIURUS AUROCAPILLA,2022,,3,
334,ACTITIS MACULARIUS-SEIURUS AUROCAPILLA,2015,-0.5443310539518174,4,0.45566894604818264
335,ACTITIS MACULARIUS-SEIURUS AUROCAPILLA,2016,0.7254762501100117,5,0.16537039580601628
336,ACTITIS MACULARIUS-SEIURUS AUROCAPILLA,2017,0.0,4,1.0
337,ACTITIS MACULARIUS-SEIURUS AUROCAPILLA,2023,-0.5196746370519363,7,0.23190610290195143
338,ACTITIS MACULARIUS-SETOPHAGA CORONATA,2021,,5,
339,ACTITIS MACULARIUS-SETOPHAGA CORONATA,2022,-0.38888888888888895,4,0.6111111111111109
340,ACTITIS MACULARIUS-SETOPHAGA CORONATA,2015,0.8660254037844387,3,0.3333333333333332
341,ACTITIS MACULARIUS-SETOPHAGA CORONATA,2016,0.20616748090105416,19,0.3971029893214032
342,ACTITIS MACULARIUS-SETOPHAGA CORONATA,2017,-0.051847584736521256,11,0.8796657777381269
343,ACTITIS MACULARIUS-SETOPHAGA CORONATA,2023,,9,
344,ACTITIS MACULARIUS-SETOPHAGA CORONATA,2019,1.0,3,0.0
345,ACTITIS MACULARIUS-SETOPHAGA MAGNOLIA,2016,-0.1690308509457033,6,0.7488684500235265
346,ACTITIS MACULARIUS-SETOPHAGA PALMARUM,2021,,3,
347,ACTITIS MACULARIUS-SETOPHAGA PALMARUM,2016,-0.36546816303632584,11,0.26904846447693553
348,ACTITIS MACULARIUS-SETOPHAGA PALMARUM,2017,-0.5838742081211422,7,0.16871032687060591
349,ACTITIS MACULARIUS-SETOPHAGA PETECHIA,2016,-0.3834434730555431,9,0.30834448547604704
350,ACTITIS MACULARIUS-SETOPHAGA PETECHIA,2017,0.8660254037844387,3,0.3333333333333332
351,ACTITIS MACULARIUS-SETOPHAGA PETECHIA,2023,,3,
352,ACTITIS MACULARIUS-SETOPHAGA PETECHIA,2019,0.0,3,1.0
353,ACTITIS MACULARIUS-SETOPHAGA RUTICILLA,2016,0.8660254037844387,3,0.3333333333333332
354,ACTITIS MACULARIUS-SETOPHAGA TIGRINA,2016,1.0,3,0.0
355,ACTITIS MACULARIUS-SITTA CANADENSIS,2021,,4,
356,ACTITIS MACULARIUS-SITTA CANADENSIS,2016,,3,
357,ACTITIS MACULARIUS-SITTA CANADENSIS,2023,,3,
358,ACTITIS MACULARIUS-SPATULA CLYPEATA,2016,,3,
359,ACTITIS MACULARIUS-SPHYRAPICUS VARIUS,2016,-0.314970394174356,8,0.4473268744275616
360,ACTITIS MACULARIUS-SPHYRAPICUS VARIUS,2017,-0.5000000000000001,3,0.6666666666666667
361,ACTITIS MACULARIUS-SPINUS PINUS,2021,,4,
362,ACTITIS MACULARIUS-SPINUS PINUS,2016,0.8164965809277261,4,0.1835034190722738
363,ACTITIS MACULARIUS-SPINUS PINUS,2023,,4,
364,ACTITIS MACULARIUS-SPIZELLA PALLIDA,2021,,3,
365,ACTITIS MACULARIUS-SPIZELLA PALLIDA,2022,-0.8660254037844387,3,0.3333333333333332
366,ACTITIS MACULARIUS-SPIZELLA PALLIDA,2016,-0.33086205126864726,7,0.4685434627476038
367,ACTITIS MACULARIUS-SPIZELLA PALLIDA,2023,0.0,4,1.0
368,ACTITIS MACULARIUS-SPIZELLA PALLIDA,2019,,3,
369,ACTITIS MACULARIUS-SPIZELLA PASSERINA,2021,,6,
370,ACTITIS MACULARIUS-SPIZELLA PASSERINA,2022,0.40451991747794525,6,0.42631720794036876
371,ACTITIS MACULARIUS-SPIZELLA PASSERINA,2015,0.8660254037844387,3,0.3333333333333332
372,ACTITIS MACULARIUS-SPIZELLA PASSERINA,2016,0.13713456505402055,22,0.542817143720665
373,ACTITIS MACULARIUS-SPIZELLA PASSERINA,2017,0.1902568018861423,13,0.533554138193397
374,ACTITIS MACULARIUS-SPIZELLA PASSERINA,2023,-0.6831300510639732,7,0.0907096021861142
375,ACTITIS MACULARIUS-STRIX NEBULOSA,2016,0.0,3,1.0
376,ACTITIS MACULARIUS-STURNUS VULGARIS,2017,0.5,3,0.6666666666666667
377,ACTITIS MACULARIUS-TACHYCINETA BICOLOR,2017,0.23570226039551587,4,0.7642977396044842
378,ACTITIS MACULARIUS-TRINGA FLAVIPES,2016,0.5590169943749475,5,0.3272761314961451
379,ACTITIS MACULARIUS-TRINGA FLAVIPES,2023,,3,
380,ACTITIS MACULARIUS-TRINGA FLAVIPES,2020,,3,
381,ACTITIS MACULARIUS-TRINGA MELANOLEUCA,2017,-0.36742346141747667,6,0.4736658915194643
382,ACTITIS MACULARIUS-TRINGA MELANOLEUCA,2016,,5,
383,ACTITIS MACULARIUS-TRINGA SOLITARIA,2016,0.0,4,1.0
384,ACTITIS MACULARIUS-TROGLODYTES AEDON,2019,-0.5000000000000001,3,0.6666666666666667
385,ACTITIS MACULARIUS-TROGLODYTES HIEMALIS,2016,0.0,3,1.0
386,ACTITIS MACULARIUS-TURDUS MIGRATORIUS,2021,,5,
387,ACTITIS MACULARIUS-TURDUS MIGRATORIUS,2022,0.408248290463863,5,0.4950253460597109
388,ACTITIS MACULARIUS-TURDUS MIGRATORIUS,2016,0.38880789567986956,14,0.16945954090210713
389,ACTITIS MACULARIUS-TURDUS MIGRATORIUS,2017,0.8471844657377412,8,0.007930327923914142
390,ACTITIS MACULARIUS-TURDUS MIGRATORIUS,2023,0.1118033988749895,6,0.8329936729304844
391,ACTITIS MACULARIUS-TURDUS MIGRATORIUS,2019,-0.8944271909999159,4,0.10557280900008413
392,ACTITIS MACULARIUS-TURDUS MIGRATORIUS,2020,,3,
393,ACTITIS MACULARIUS-TYMPANUCHUS PHASIANELLUS,2016,,3,
394,ACTITIS MACULARIUS-TYRANNUS TYRANNUS,2016,-0.5000000000000001,3,0.6666666666666667
395,ACTITIS MACULARIUS-VIREO OLIVACEUS,2021,,3,
396,ACTITIS MACULARIUS-VIREO OLIVACEUS,2022,,4,
397,ACTITIS MACULARIUS-VIREO OLIVACEUS,2015,0.7745966692414834,4,0.22540333075851657
398,ACTITIS MACULARIUS-VIREO OLIVACEUS,2016,0.22176192712574472,10,0.5380567152032643
399,ACTITIS MACULARIUS-VIREO OLIVACEUS,2017,-0.4472135954999579,4,0.552786404500042
400,ACTITIS MACULARIUS-VIREO OLIVACEUS,2023,0.48745026271476116,9,0.1831853795444358
401,ACTITIS MACULARIUS-VIREO OLIVACEUS,2019,-0.5773502691896257,5,0.308068009250357
402,ACTITIS MACULARIUS-VIREO PHILADELPHICUS,2016,1.0,3,0.0
403,ACTITIS MACULARIUS-VIREO SOLITARIUS,2016,-0.8164965809277261,4,0.1835034190722738
404,ACTITIS MACULARIUS-ZONOTRICHIA ALBICOLLIS,2021,,6,
405,ACTITIS MACULARIUS-ZONOTRICHIA ALBICOLLIS,2022,-0.2867696673382022,5,0.6399416161308045
406,ACTITIS MACULARIUS-ZONOTRICHIA ALBICOLLIS,2015,0.7071067811865475,5,0.18169011381620925
407,ACTITIS MACULARIUS-ZONOTRICHIA ALBICOLLIS,2016,0.5744269579035527,17,0.01587843298721284
408,ACTITIS MACULARIUS-ZONOTRICHIA ALBICOLLIS,2017,-0.2855457724081407,11,0.39467465176857985
409,ACTITIS MACULARIUS-ZONOTRICHIA ALBICOLLIS,2018,,3,
410,ACTITIS MACULARIUS-ZONOTRICHIA ALBICOLLIS,2023,-0.03752452688266085,11,0.9127784109824881
411,ACTITIS MACULARIUS-ZONOTRICHIA ALBICOLLIS,2019,0.420084025208403,6,0.4069401997057841
412,ACTITIS MACULARIUS-ZONOTRICHIA ALBICOLLIS,2020,,3,
413,AEGOLIUS ACADICUS-AEGOLIUS FUNEREUS,2015,,3,
414,AEGOLIUS ACADICUS-AEGOLIUS FUNEREUS,2017,,3,
415,AEGOLIUS ACADICUS-AEGOLIUS FUNEREUS,2019,,6,
416,AEGOLIUS ACADICUS-AGELAIUS PHOENICEUS,2016,,3,
417,AEGOLIUS ACADICUS-AGELAIUS PHOENICEUS,2017,-0.4236592728681617,7,0.3435426238940658
418,AEGOLIUS ACADICUS-AGELAIUS PHOENICEUS,2019,-0.5000000000000001,3,0.6666666666666667
419,AEGOLIUS ACADICUS-AGELAIUS PHOENICEUS,2020,,3,
420,AEGOLIUS ACADICUS-AMMOSPIZA LECONTEII,2017,,4,
421,AEGOLIUS ACADICUS-AMMOSPIZA LECONTEII,2016,,4,
422,AEGOLIUS ACADICUS-AMMOSPIZA LECONTEII,2019,-0.6642111641550715,6,0.15020042233101136
423,AEGOLIUS ACADICUS-ANTIGONE CANADENSIS,2015,,3,
424,AEGOLIUS ACADICUS-ANTIGONE CANADENSIS,2019,0.1391216687280505,6,0.7926638356375505
425,AEGOLIUS ACADICUS-BOMBYCILLA CEDRORUM,2017,0.21389631597324926,7,0.6451277192563418
426,AEGOLIUS ACADICUS-BOMBYCILLA CEDRORUM,2023,0.5000000000000001,3,0.6666666666666667
427,AEGOLIUS ACADICUS-BOMBYCILLA CEDRORUM,2019,,3,
428,AEGOLIUS ACADICUS-BONASA UMBELLUS,2016,,6,
429,AEGOLIUS ACADICUS-BONASA UMBELLUS,2017,0.7826237921249264,6,0.06574284815086913
430,AEGOLIUS ACADICUS-BONASA UMBELLUS,2019,0.3651483716701107,10,0.29948989697842365
431,AEGOLIUS ACADICUS-BRANTA CANADENSIS,2018,0.8660254037844387,3,0.3333333333333332
432,AEGOLIUS ACADICUS-BRANTA CANADENSIS,2016,,8,
433,AEGOLIUS ACADICUS-BRANTA CANADENSIS,2015,,4,
434,AEGOLIUS ACADICUS-BRANTA CANADENSIS,2017,-0.6111265087983809,10,0.060505711436766405
435,AEGOLIUS ACADICUS-BRANTA CANADENSIS,2019,-0.014586499149789454,18,0.9541906539739436
436,AEGOLIUS ACADICUS-BRANTA CANADENSIS,2020,0.0,4,1.0
437,AEGOLIUS ACADICUS-CARDELLINA PUSILLA,2019,0.8164965809277261,4,0.1835034190722738
438,AEGOLIUS ACADICUS-CATHARUS GUTTATUS,2021,0.0,3,1.0
439,AEGOLIUS ACADICUS-CATHARUS GUTTATUS,2018,0.2581988897471611,4,0.7418011102528389
440,AEGOLIUS ACADICUS-CATHARUS GUTTATUS,2017,0.38729833462074176,8,0.34316623062913587
441,AEGOLIUS ACADICUS-CATHARUS GUTTATUS,2016,,7,
442,AEGOLIUS ACADICUS-CATHARUS GUTTATUS,2015,,3,
443,AEGOLIUS ACADICUS-CATHARUS GUTTATUS,2019,0.4453856738314247,21,0.043036010709238556
444,AEGOLIUS ACADICUS-CATHARUS USTULATUS,2018,0.25,5,0.6850376424742926
445,AEGOLIUS ACADICUS-CATHARUS USTULATUS,2021,0.0,3,1.0
446,AEGOLIUS ACADICUS-CATHARUS USTULATUS,2015,,3,
447,AEGOLIUS ACADICUS-CATHARUS USTULATUS,2017,0.0,4,1.0
448,AEGOLIUS ACADICUS-CATHARUS USTULATUS,2016,,5,
449,AEGOLIUS ACADICUS-CATHARUS USTULATUS,2019,-0.4222093108715555,21,0.05657420402645475
450,AEGOLIUS ACADICUS-CHARADRIUS VOCIFERUS,2016,,3,
451,AEGOLIUS ACADICUS-CHORDEILES MINOR,2016,,4,
452,AEGOLIUS ACADICUS-CHORDEILES MINOR,2019,,4,
453,AEGOLIUS ACADICUS-COLAPTES AURATUS,2017,,3,
454,AEGOLIUS ACADICUS-COLAPTES AURATUS,2019,,5,
455,AEGOLIUS ACADICUS-CORTHYLIO CALENDULA,2018,-0.7745966692414834,4,0.22540333075851657
456,AEGOLIUS ACADICUS-CORTHYLIO CALENDULA,2015,,3,
457,AEGOLIUS ACADICUS-CORTHYLIO CALENDULA,2017,-0.7745966692414834,4,0.22540333075851657
458,AEGOLIUS ACADICUS-CORTHYLIO CALENDULA,2016,,5,
459,AEGOLIUS ACADICUS-CORTHYLIO CALENDULA,2019,0.5238227218271836,10,0.12016976341187231
460,AEGOLIUS ACADICUS-CORVUS BRACHYRHYNCHOS,2016,,5,
461,AEGOLIUS ACADICUS-CORVUS BRACHYRHYNCHOS,2017,0.24892194409350665,8,0.5521926406470754
462,AEGOLIUS ACADICUS-CORVUS BRACHYRHYNCHOS,2019,,3,
463,AEGOLIUS ACADICUS-CORVUS BRACHYRHYNCHOS,2020,-0.7745966692414834,4,0.22540333075851657
464,AEGOLIUS ACADICUS-CORVUS CORAX,2018,-0.3952847075210474,5,0.510140203242436
465,AEGOLIUS ACADICUS-CORVUS CORAX,2016,,8,
466,AEGOLIUS ACADICUS-CORVUS CORAX,2017,-0.5393598899705937,6,0.2694125126761958
467,AEGOLIUS ACADICUS-CORVUS CORAX,2023,,3,
468,AEGOLIUS ACADICUS-CORVUS CORAX,2019,0.18705089755869117,13,0.5405995425601954
469,AEGOLIUS ACADICUS-CORVUS CORAX,2020,-0.8164965809277261,4,0.1835034190722738
470,AEGOLIUS ACADICUS-CORVUS CORAX,2021,,3,
471,AEGOLIUS ACADICUS-CYANOCITTA CRISTATA,2017,,4,
472,AEGOLIUS ACADICUS-CYANOCITTA CRISTATA,2016,,3,
473,AEGOLIUS ACADICUS-CYANOCITTA CRISTATA,2019,1.0,4,0.0
474,AEGOLIUS ACADICUS-DRYOBATES PUBESCENS,2019,,4,
475,AEGOLIUS ACADICUS-DRYOBATES VILLOSUS,2018,1.0,3,0.0
476,AEGOLIUS ACADICUS-DRYOBATES VILLOSUS,2019,0.6454972243679028,7,0.1173867951462933
477,AEGOLIUS ACADICUS-DRYOCOPUS PILEATUS,2021,-0.5000000000000001,3,0.6666666666666667
478,AEGOLIUS ACADICUS-DRYOCOPUS PILEATUS,2019,-0.20000000000000007,6,0.704
479,AEGOLIUS ACADICUS-EMPIDONAX ALNORUM,2018,0.0,3,1.0
480,AEGOLIUS ACADICUS-EMPIDONAX ALNORUM,2016,,5,
481,AEGOLIUS ACADICUS-EMPIDONAX ALNORUM,2017,0.35355339059327373,5,0.5594043441634878
482,AEGOLIUS ACADICUS-EMPIDONAX ALNORUM,2019,-0.11785113019775792,10,0.7457514599656305
483,AEGOLIUS ACADICUS-EMPIDONAX FLAVIVENTRIS,2019,,3,
484,AEGOLIUS ACADICUS-EMPIDONAX MINIMUS,2018,,3,
485,AEGOLIUS ACADICUS-EMPIDONAX MINIMUS,2016,,3,
486,AEGOLIUS ACADICUS-EMPIDONAX MINIMUS,2019,,4,
487,AEGOLIUS ACADICUS-FULICA AMERICANA,2016,,4,
488,AEGOLIUS ACADICUS-GALLINAGO DELICATA,2018,0.2721655269759087,4,0.7278344730240913
489,AEGOLIUS ACADICUS-GALLINAGO DELICATA,2021,-0.5443310539518174,4,0.45566894604818264
490,AEGOLIUS ACADICUS-GALLINAGO DELICATA,2015,,5,
491,AEGOLIUS ACADICUS-GALLINAGO DELICATA,2017,-0.15860415979130432,9,0.6835909968492896
492,AEGOLIUS ACADICUS-GALLINAGO DELICATA,2016,,6,
493,AEGOLIUS ACADICUS-GALLINAGO DELICATA,2019,0.28817687044317164,19,0.23152257795917847
494,AEGOLIUS ACADICUS-GALLINAGO DELICATA,2020,-0.8660254037844387,3,0.3333333333333332
495,AEGOLIUS ACADICUS-GEOTHLYPIS PHILADELPHIA,2019,,8,
496,AEGOLIUS ACADICUS-GEOTHLYPIS TRICHAS,2018,,3,
497,AEGOLIUS ACADICUS-GEOTHLYPIS TRICHAS,2017,,5,
498,AEGOLIUS ACADICUS-GEOTHLYPIS TRICHAS,2019,,8,
499,AEGOLIUS ACADICUS-HAEMORHOUS PURPUREUS,2018,,3,
500,AEGOLIUS ACADICUS-JUNCO HYEMALIS,2015,,3,
501,AEGOLIUS ACADICUS-JUNCO HYEMALIS,2016,,4,
502,AEGOLIUS ACADICUS-JUNCO HYEMALIS,2019,-0.5244791415356345,13,0.06575796012191854
503,AEGOLIUS ACADICUS-LEIOTHLYPIS CELATA,2019,-0.5656854249492381,6,0.24198153056802077
504,AEGOLIUS ACADICUS-LEIOTHLYPIS PEREGRINA,2018,0.10660035817780521,6,0.8407051465865751
505,AEGOLIUS ACADICUS-LEIOTHLYPIS PEREGRINA,2017,0.28867513459481287,5,0.6376180914006018
506,AEGOLIUS ACADICUS-LEIOTHLYPIS PEREGRINA,2015,,4,
507,AEGOLIUS ACADICUS-LEIOTHLYPIS PEREGRINA,2016,,4,
508,AEGOLIUS ACADICUS-LEIOTHLYPIS PEREGRINA,2019,-0.036522142326065266,20,0.8785043898115088
509,AEGOLIUS ACADICUS-LOXIA LEUCOPTERA,2019,0.0,3,1.0
510,AEGOLIUS ACADICUS-MARECA AMERICANA,2016,,3,
511,AEGOLIUS ACADICUS-MELOSPIZA GEORGIANA,2017,,3,
512,AEGOLIUS ACADICUS-MELOSPIZA GEORGIANA,2019,,5,
513,AEGOLIUS ACADICUS-MELOSPIZA LINCOLNII,2018,-0.5000000000000001,3,0.6666666666666667
514,AEGOLIUS ACADICUS-MELOSPIZA LINCOLNII,2015,,3,
515,AEGOLIUS ACADICUS-MELOSPIZA LINCOLNII,2017,,5,
516,AEGOLIUS ACADICUS-MELOSPIZA LINCOLNII,2019,-0.17732194306293614,19,0.4676909178952383
517,AEGOLIUS ACADICUS-MELOSPIZA LINCOLNII,2020,,3,
518,AEGOLIUS ACADICUS-MELOSPIZA LINCOLNII,2021,,4,
519,AEGOLIUS ACADICUS-MELOSPIZA MELODIA,2018,,3,
520,AEGOLIUS ACADICUS-MELOSPIZA MELODIA,2016,,4,
521,AEGOLIUS ACADICUS-MELOSPIZA MELODIA,2017,0.6642111641550715,6,0.15020042233101136
522,AEGOLIUS ACADICUS-MELOSPIZA MELODIA,2019,,3,
523,AEGOLIUS ACADICUS-MELOSPIZA MELODIA,2020,-0.8164965809277261,4,0.1835034190722738
524,AEGOLIUS ACADICUS-MNIOTILTA VARIA,2018,0.5000000000000001,3,0.6666666666666667
525,AEGOLIUS ACADICUS-MNIOTILTA VARIA,2016,,4,
526,AEGOLIUS ACADICUS-MNIOTILTA VARIA,2019,-0.1380861926847485,9,0.7231247699493752
527,AEGOLIUS ACADICUS-MOLOTHRUS ATER,2019,,3,
528,AEGOLIUS ACADICUS-MOLOTHRUS ATER,2020,,3,
529,AEGOLIUS ACADICUS-OPORORNIS AGILIS,2019,-0.3042903097250923,5,0.6186303886288664
530,AEGOLIUS ACADICUS-PASSERCULUS SANDWICHENSIS,2016,,4,
531,AEGOLIUS ACADICUS-PASSERCULUS SANDWICHENSIS,2017,-0.5443310539518174,4,0.45566894604818264
532,AEGOLIUS ACADICUS-PERISOREUS CANADENSIS,2018,-0.5000000000000001,3,0.6666666666666667
533,AEGOLIUS ACADICUS-PERISOREUS CANADENSIS,2015,,4,
534,AEGOLIUS ACADICUS-PERISOREUS CANADENSIS,2016,,5,
535,AEGOLIUS ACADICUS-PERISOREUS CANADENSIS,2019,0.28353313782162476,14,0.32593629592549656
536,AEGOLIUS ACADICUS-PHEUCTICUS LUDOVICIANUS,2018,0.0,6,1.0
537,AEGOLIUS ACADICUS-PHEUCTICUS LUDOVICIANUS,2017,-0.061721339984836754,8,0.8845660627727672
538,AEGOLIUS ACADICUS-PHEUCTICUS LUDOVICIANUS,2016,,5,
539,AEGOLIUS ACADICUS-PHEUCTICUS LUDOVICIANUS,2019,-0.2950672408399743,14,0.30576790496938433
540,AEGOLIUS ACADICUS-PICA HUDSONIA,2016,,3,
541,AEGOLIUS ACADICUS-PIRANGA LUDOVICIANA,2019,,6,
542,AEGOLIUS ACADICUS-PODICEPS GRISEGENA,2017,,3,
543,AEGOLIUS ACADICUS-PODILYMBUS PODICEPS,2016,,3,
544,AEGOLIUS ACADICUS-POECILE ATRICAPILLUS,2018,,4,
545,AEGOLIUS ACADICUS-POECILE ATRICAPILLUS,2017,-0.3952847075210474,5,0.510140203242436
546,AEGOLIUS ACADICUS-POECILE ATRICAPILLUS,2019,-0.5135525910130955,8,0.19299653752209459
547,AEGOLIUS ACADICUS-POECILE HUDSONICUS,2019,0.5000000000000001,3,0.6666666666666667
548,AEGOLIUS ACADICUS-POOECETES GRAMINEUS,2016,,3,
549,AEGOLIUS ACADICUS-PORZANA CAROLINA,2018,-0.5773502691896257,4,0.42264973081037427
550,AEGOLIUS ACADICUS-PORZANA CAROLINA,2017,-0.49099025303098287,9,0.1795461152942026
551,AEGOLIUS ACADICUS-PORZANA CAROLINA,2016,,6,
552,AEGOLIUS ACADICUS-PORZANA CAROLINA,2019,,7,
553,AEGOLIUS ACADICUS-PORZANA CAROLINA,2020,,3,
554,AEGOLIUS ACADICUS-PORZANA CAROLINA,2021,,3,
555,AEGOLIUS ACADICUS-SEIURUS AUROCAPILLA,2018,0.4442616583193193,5,0.4535493471690853
556,AEGOLIUS ACADICUS-SEIURUS AUROCAPILLA,2017,0.7404360971988655,5,0.15241342675557878
557,AEGOLIUS ACADICUS-SEIURUS AUROCAPILLA,2016,,4,
558,AEGOLIUS ACADICUS-SEIURUS AUROCAPILLA,2023,,3,
559,AEGOLIUS ACADICUS-SEIURUS AUROCAPILLA,2019,0.30569920271880274,12,0.3338931364506602
560,AEGOLIUS ACADICUS-SETOPHAGA CASTANEA,2019,,3,
561,AEGOLIUS ACADICUS-SETOPHAGA CORONATA,2018,0.10660035817780521,6,0.8407051465865751
562,AEGOLIUS ACADICUS-SETOPHAGA CORONATA,2017,-0.5149286505444371,7,0.2369561556828863
563,AEGOLIUS ACADICUS-SETOPHAGA CORONATA,2015,,4,
564,AEGOLIUS ACADICUS-SETOPHAGA CORONATA,2016,,6,
565,AEGOLIUS ACADICUS-SETOPHAGA CORONATA,2019,-0.060985587393557764,20,0.7984050164290422
566,AEGOLIUS ACADICUS-SETOPHAGA CORONATA,2021,,3,
567,AEGOLIUS ACADICUS-SETOPHAGA MAGNOLIA,2018,-0.5000000000000001,3,0.6666666666666667
568,AEGOLIUS ACADICUS-SETOPHAGA MAGNOLIA,2016,,3,
569,AEGOLIUS ACADICUS-SETOPHAGA MAGNOLIA,2019,-0.18136906252750293,5,0.7703461020137523
570,AEGOLIUS ACADICUS-SETOPHAGA PALMARUM,2016,,3,
571,AEGOLIUS ACADICUS-SETOPHAGA PALMARUM,2019,0.9428090415820635,4,0.05719095841793652
572,AEGOLIUS ACADICUS-SETOPHAGA PETECHIA,2018,-0.35355339059327373,5,0.5594043441634878
